0.450000 580
0.030000 49
0.030000 50
180.510000 75740
210.100000 62020
0.360000 44
0.030000 44
0.040000 44
0.030000 44
0.040000 44
0.030000 52
0.030000 52
0.040000 52
0.030000 52
0.030000 52
0.040000 52
0.030000 52
0.040000 52
0.030000 52
0.030000 52
0.040000 52
0.030000 52
0.040000 52
0.040000 52
0.040000 52
0.040000 52
0.030000 52
